BIN ID,Date,TIME,WEEK NO,FILL LEVEL(IN LITRES),TOTAL(LITRES),FILL PERCENTAGE,LOCATION ,LATITUDE,LONGITUDE,TEMPERATURE( IN ⁰C),BATTERY LEVEL ,FILL LEVEL INDICATOR(Above 550)
BIN 1,10/9/2021,02:00:00 PM,2,337,660,51%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/9/2021,03:00:00 PM,2,360,660,55%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/9/2021,04:00:00 PM,2,383,660,58%,MANAPAKKAM,13.0213° N,80.1832° E,40.8,98%,FALSE
BIN 1,10/9/2021,05:00:00 PM,2,406,660,62%,MANAPAKKAM,13.0213° N,80.1832° E,42.5,98%,FALSE
BIN 1,10/9/2021,06:00:00 PM,2,429,660,65%,MANAPAKKAM,13.0213° N,80.1832° E,37.3,98%,FALSE
BIN 1,10/9/2021,07:00:00 PM,2,452,660,68%,MANAPAKKAM,13.0213° N,80.1832° E,37.8,98%,FALSE
BIN 1,10/9/2021,08:00:00 PM,2,475,660,72%,MANAPAKKAM,13.0213° N,80.1832° E,37.5,98%,FALSE
BIN 1,10/9/2021,09:00:00 PM,2,498,660,75%,MANAPAKKAM,13.0213° N,80.1832° E,37,98%,FALSE
BIN 1,10/9/2021,10:00:00 PM,2,521,660,79%,MANAPAKKAM,13.0213° N,80.1832° E,36.5,98%,FALSE
BIN 1,10/9/2021,11:00:00 PM,2,544,660,82%,MANAPAKKAM,13.0213° N,80.1832° E,32,98%,FALSE
BIN 1,10/10/2021,12:00:00 AM,2,16,660,2%,MANAPAKKAM,13.0213° N,80.1832° E,24,98%,FALSE
BIN 1,10/10/2021,01:00:00 AM,2,41,660,6%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,98%,FALSE
BIN 1,10/10/2021,02:00:00 AM,2,66,660,10%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,98%,FALSE
BIN 1,10/10/2021,03:00:00 AM,2,91,660,14%,MANAPAKKAM,13.0213° N,80.1832° E,24.8,98%,FALSE
BIN 1,10/10/2021,04:00:00 AM,2,116,660,18%,MANAPAKKAM,13.0213° N,80.1832° E,25,98%,FALSE
BIN 1,10/10/2021,05:00:00 AM,2,141,660,21%,MANAPAKKAM,13.0213° N,80.1832° E,26.2,98%,FALSE
BIN 1,10/10/2021,06:00:00 AM,2,166,660,25%,MANAPAKKAM,13.0213° N,80.1832° E,27,98%,FALSE
BIN 1,10/10/2021,07:00:00 AM,2,191,660,29%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,98%,FALSE
BIN 1,10/10/2021,08:00:00 AM,2,216,660,33%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,98%,FALSE
BIN 1,10/10/2021,09:00:00 AM,2,241,660,37%,MANAPAKKAM,13.0213° N,80.1832° E,29,98%,FALSE
BIN 1,10/10/2021,10:00:00 AM,2,266,660,40%,MANAPAKKAM,13.0213° N,80.1832° E,32,98%,FALSE
BIN 1,10/10/2021,11:00:00 AM,2,291,660,44%,MANAPAKKAM,13.0213° N,80.1832° E,34,98%,FALSE
BIN 1,10/10/2021,12:00:00 PM,2,316,660,48%,MANAPAKKAM,13.0213° N,80.1832° E,36.8,98%,FALSE
BIN 1,10/10/2021,01:00:00 PM,2,341,660,52%,MANAPAKKAM,13.0213° N,80.1832° E,38.9,98%,FALSE
BIN 1,10/10/2021,02:00:00 PM,2,366,660,55%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/10/2021,03:00:00 PM,2,391,660,59%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/10/2021,04:00:00 PM,2,416,660,63%,MANAPAKKAM,13.0213° N,80.1832° E,40.8,98%,FALSE
BIN 1,10/10/2021,05:00:00 PM,2,441,660,67%,MANAPAKKAM,13.0213° N,80.1832° E,42.5,98%,FALSE
BIN 1,10/10/2021,06:00:00 PM,2,466,660,71%,MANAPAKKAM,13.0213° N,80.1832° E,37.3,98%,FALSE
BIN 1,10/10/2021,07:00:00 PM,2,491,660,74%,MANAPAKKAM,13.0213° N,80.1832° E,37.8,98%,FALSE
BIN 1,10/10/2021,08:00:00 PM,2,516,660,78%,MANAPAKKAM,13.0213° N,80.1832° E,37.5,98%,FALSE
BIN 1,10/10/2021,09:00:00 PM,2,541,660,82%,MANAPAKKAM,13.0213° N,80.1832° E,37,98%,FALSE
BIN 1,10/10/2021,10:00:00 PM,2,566,660,86%,MANAPAKKAM,13.0213° N,80.1832° E,36.5,98%,TRUE
BIN 1,10/10/2021,11:00:00 PM,2,591,660,90%,MANAPAKKAM,13.0213° N,80.1832° E,32,98%,TRUE
BIN 1,10/11/2021,12:00:00 AM,2,12,660,2%,MANAPAKKAM,13.0213° N,80.1832° E,24,98%,FALSE
BIN 1,10/11/2021,01:00:00 AM,2,37,660,6%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,98%,FALSE
BIN 1,10/11/2021,02:00:00 AM,2,62,660,9%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,98%,FALSE
BIN 1,10/11/2021,03:00:00 AM,2,87,660,13%,MANAPAKKAM,13.0213° N,80.1832° E,24.8,98%,FALSE
BIN 1,10/11/2021,04:00:00 AM,2,112,660,17%,MANAPAKKAM,13.0213° N,80.1832° E,25,98%,FALSE
BIN 1,10/11/2021,05:00:00 AM,2,137,660,21%,MANAPAKKAM,13.0213° N,80.1832° E,26.2,98%,FALSE
BIN 1,10/11/2021,06:00:00 AM,2,162,660,25%,MANAPAKKAM,13.0213° N,80.1832° E,27,98%,FALSE
BIN 1,10/11/2021,07:00:00 AM,2,187,660,28%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,98%,FALSE
BIN 1,10/11/2021,08:00:00 AM,2,212,660,32%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,98%,FALSE
BIN 1,10/11/2021,09:00:00 AM,2,237,660,36%,MANAPAKKAM,13.0213° N,80.1832° E,29,98%,FALSE
BIN 1,10/11/2021,10:00:00 AM,2,262,660,40%,MANAPAKKAM,13.0213° N,80.1832° E,32,98%,FALSE
BIN 1,10/11/2021,11:00:00 AM,2,287,660,43%,MANAPAKKAM,13.0213° N,80.1832° E,34,98%,FALSE
BIN 1,10/11/2021,12:00:00 PM,2,312,660,47%,MANAPAKKAM,13.0213° N,80.1832° E,36.8,98%,FALSE
BIN 1,10/11/2021,01:00:00 PM,2,337,660,51%,MANAPAKKAM,13.0213° N,80.1832° E,38.9,98%,FALSE
BIN 1,10/11/2021,02:00:00 PM,2,362,660,55%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/11/2021,03:00:00 PM,2,387,660,59%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/11/2021,04:00:00 PM,2,412,660,62%,MANAPAKKAM,13.0213° N,80.1832° E,40.8,98%,FALSE
BIN 1,10/11/2021,05:00:00 PM,2,437,660,66%,MANAPAKKAM,13.0213° N,80.1832° E,42.5,98%,FALSE
BIN 1,10/11/2021,06:00:00 PM,2,462,660,70%,MANAPAKKAM,13.0213° N,80.1832° E,37.3,98%,FALSE
BIN 1,10/11/2021,07:00:00 PM,2,487,660,74%,MANAPAKKAM,13.0213° N,80.1832° E,37.8,98%,FALSE
BIN 1,10/11/2021,08:00:00 PM,2,512,660,78%,MANAPAKKAM,13.0213° N,80.1832° E,37.5,98%,FALSE
BIN 1,10/11/2021,09:00:00 PM,2,537,660,81%,MANAPAKKAM,13.0213° N,80.1832° E,37,98%,FALSE
BIN 1,10/11/2021,10:00:00 PM,2,562,660,85%,MANAPAKKAM,13.0213° N,80.1832° E,36.5,98%,TRUE
BIN 1,10/11/2021,11:00:00 PM,2,587,660,89%,MANAPAKKAM,13.0213° N,80.1832° E,32,98%,TRUE
BIN 1,10/12/2021,12:00:00 AM,3,12,660,2%,MANAPAKKAM,13.0213° N,80.1832° E,24,98%,FALSE
BIN 1,10/12/2021,01:00:00 AM,3,39,660,6%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,98%,FALSE
BIN 1,10/12/2021,02:00:00 AM,3,66,660,10%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,98%,FALSE
BIN 1,10/12/2021,03:00:00 AM,3,93,660,14%,MANAPAKKAM,13.0213° N,80.1832° E,24.8,98%,FALSE
BIN 1,10/12/2021,04:00:00 AM,3,120,660,18%,MANAPAKKAM,13.0213° N,80.1832° E,25,98%,FALSE
BIN 1,10/12/2021,05:00:00 AM,3,147,660,22%,MANAPAKKAM,13.0213° N,80.1832° E,26.2,98%,FALSE
BIN 1,10/12/2021,06:00:00 AM,3,174,660,26%,MANAPAKKAM,13.0213° N,80.1832° E,27,98%,FALSE
BIN 1,10/12/2021,07:00:00 AM,3,201,660,30%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,98%,FALSE
BIN 1,10/12/2021,08:00:00 AM,3,228,660,35%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,98%,FALSE
BIN 1,10/12/2021,09:00:00 AM,3,255,660,39%,MANAPAKKAM,13.0213° N,80.1832° E,29,98%,FALSE
BIN 1,10/12/2021,10:00:00 AM,3,282,660,43%,MANAPAKKAM,13.0213° N,80.1832° E,32,98%,FALSE
BIN 1,10/12/2021,11:00:00 AM,3,309,660,47%,MANAPAKKAM,13.0213° N,80.1832° E,34,98%,FALSE
BIN 1,10/12/2021,12:00:00 PM,3,336,660,51%,MANAPAKKAM,13.0213° N,80.1832° E,36.8,98%,FALSE
BIN 1,10/12/2021,01:00:00 PM,3,363,660,55%,MANAPAKKAM,13.0213° N,80.1832° E,38.9,98%,FALSE
BIN 1,10/12/2021,02:00:00 PM,3,390,660,59%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/12/2021,03:00:00 PM,3,417,660,63%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/12/2021,04:00:00 PM,3,444,660,67%,MANAPAKKAM,13.0213° N,80.1832° E,40.8,98%,FALSE
BIN 1,10/12/2021,05:00:00 PM,3,471,660,71%,MANAPAKKAM,13.0213° N,80.1832° E,42.5,98%,FALSE
BIN 1,10/12/2021,06:00:00 PM,3,498,660,75%,MANAPAKKAM,13.0213° N,80.1832° E,37.3,98%,FALSE
BIN 1,10/12/2021,07:00:00 PM,3,525,660,80%,MANAPAKKAM,13.0213° N,80.1832° E,37.8,98%,FALSE
BIN 1,10/12/2021,08:00:00 PM,3,552,660,84%,MANAPAKKAM,13.0213° N,80.1832° E,37.5,98%,TRUE
BIN 1,10/12/2021,09:00:00 PM,3,579,660,88%,MANAPAKKAM,13.0213° N,80.1832° E,37,98%,TRUE
BIN 1,10/12/2021,10:00:00 PM,3,606,660,92%,MANAPAKKAM,13.0213° N,80.1832° E,36.5,98%,TRUE
BIN 1,10/12/2021,11:00:00 PM,3,633,660,96%,MANAPAKKAM,13.0213° N,80.1832° E,32,98%,TRUE
BIN 1,10/13/2021,12:00:00 AM,3,13,660,2%,MANAPAKKAM,13.0213° N,80.1832° E,24,98%,FALSE
BIN 1,10/13/2021,01:00:00 AM,3,33,660,5%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,98%,FALSE
BIN 1,10/13/2021,02:00:00 AM,3,53,660,8%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,98%,FALSE
BIN 1,10/13/2021,03:00:00 AM,3,73,660,11%,MANAPAKKAM,13.0213° N,80.1832° E,24.8,98%,FALSE
BIN 1,10/13/2021,04:00:00 AM,3,93,660,14%,MANAPAKKAM,13.0213° N,80.1832° E,25,98%,FALSE
BIN 1,10/13/2021,05:00:00 AM,3,113,660,17%,MANAPAKKAM,13.0213° N,80.1832° E,26.2,98%,FALSE
BIN 1,10/13/2021,06:00:00 AM,3,133,660,20%,MANAPAKKAM,13.0213° N,80.1832° E,27,98%,FALSE
BIN 1,10/13/2021,07:00:00 AM,3,153,660,23%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,98%,FALSE
BIN 1,10/13/2021,08:00:00 AM,3,173,660,26%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,98%,FALSE
BIN 1,10/13/2021,09:00:00 AM,3,193,660,29%,MANAPAKKAM,13.0213° N,80.1832° E,29,98%,FALSE
BIN 1,10/13/2021,10:00:00 AM,3,213,660,32%,MANAPAKKAM,13.0213° N,80.1832° E,32,98%,FALSE
BIN 1,10/13/2021,11:00:00 AM,3,233,660,35%,MANAPAKKAM,13.0213° N,80.1832° E,34,98%,FALSE
BIN 1,10/13/2021,12:00:00 PM,3,253,660,38%,MANAPAKKAM,13.0213° N,80.1832° E,36.8,98%,FALSE
BIN 1,10/13/2021,01:00:00 PM,3,273,660,41%,MANAPAKKAM,13.0213° N,80.1832° E,38.9,98%,FALSE
BIN 1,10/13/2021,02:00:00 PM,3,293,660,44%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/13/2021,03:00:00 PM,3,313,660,47%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/13/2021,04:00:00 PM,3,333,660,50%,MANAPAKKAM,13.0213° N,80.1832° E,40.8,98%,FALSE
BIN 1,10/13/2021,05:00:00 PM,3,353,660,53%,MANAPAKKAM,13.0213° N,80.1832° E,42.5,98%,FALSE
BIN 1,10/13/2021,06:00:00 PM,3,373,660,57%,MANAPAKKAM,13.0213° N,80.1832° E,37.3,98%,FALSE
BIN 1,10/13/2021,07:00:00 PM,3,393,660,60%,MANAPAKKAM,13.0213° N,80.1832° E,37.8,98%,FALSE
BIN 1,10/13/2021,08:00:00 PM,3,413,660,63%,MANAPAKKAM,13.0213° N,80.1832° E,37.5,98%,FALSE
BIN 1,10/13/2021,09:00:00 PM,3,433,660,66%,MANAPAKKAM,13.0213° N,80.1832° E,37,98%,FALSE
BIN 1,10/13/2021,10:00:00 PM,3,453,660,69%,MANAPAKKAM,13.0213° N,80.1832° E,36.5,98%,FALSE
BIN 1,10/13/2021,11:00:00 PM,3,473,660,72%,MANAPAKKAM,13.0213° N,80.1832° E,32,98%,FALSE
BIN 1,10/14/2021,12:00:00 AM,3,9,660,1%,MANAPAKKAM,13.0213° N,80.1832° E,24,98%,FALSE
BIN 1,10/14/2021,01:00:00 AM,3,37,660,6%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,98%,FALSE
BIN 1,10/14/2021,02:00:00 AM,3,65,660,10%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,98%,FALSE
BIN 1,10/14/2021,03:00:00 AM,3,93,660,14%,MANAPAKKAM,13.0213° N,80.1832° E,24.8,98%,FALSE
BIN 1,10/14/2021,04:00:00 AM,3,121,660,18%,MANAPAKKAM,13.0213° N,80.1832° E,25,98%,FALSE
BIN 1,10/14/2021,05:00:00 AM,3,149,660,23%,MANAPAKKAM,13.0213° N,80.1832° E,26.2,98%,FALSE
BIN 1,10/14/2021,06:00:00 AM,3,177,660,27%,MANAPAKKAM,13.0213° N,80.1832° E,27,98%,FALSE
BIN 1,10/14/2021,07:00:00 AM,3,205,660,31%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,98%,FALSE
BIN 1,10/14/2021,08:00:00 AM,3,233,660,35%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,98%,FALSE
BIN 1,10/14/2021,09:00:00 AM,3,261,660,40%,MANAPAKKAM,13.0213° N,80.1832° E,29,98%,FALSE
BIN 1,10/14/2021,10:00:00 AM,3,289,660,44%,MANAPAKKAM,13.0213° N,80.1832° E,32,98%,FALSE
BIN 1,10/14/2021,11:00:00 AM,3,317,660,48%,MANAPAKKAM,13.0213° N,80.1832° E,34,98%,FALSE
BIN 1,10/14/2021,12:00:00 PM,3,345,660,52%,MANAPAKKAM,13.0213° N,80.1832° E,36.8,98%,FALSE
BIN 1,10/14/2021,01:00:00 PM,3,373,660,57%,MANAPAKKAM,13.0213° N,80.1832° E,38.9,98%,FALSE
BIN 1,10/14/2021,02:00:00 PM,3,401,660,61%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/14/2021,03:00:00 PM,3,429,660,65%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,98%,FALSE
BIN 1,10/14/2021,04:00:00 PM,3,457,660,69%,MANAPAKKAM,13.0213° N,80.1832° E,40.8,98%,FALSE
BIN 1,10/14/2021,05:00:00 PM,3,485,660,73%,MANAPAKKAM,13.0213° N,80.1832° E,42.5,98%,FALSE
BIN 1,10/14/2021,06:00:00 PM,3,513,660,78%,MANAPAKKAM,13.0213° N,80.1832° E,37.3,98%,FALSE
BIN 1,10/14/2021,07:00:00 PM,3,541,660,82%,MANAPAKKAM,13.0213° N,80.1832° E,37.8,98%,FALSE
BIN 1,10/14/2021,08:00:00 PM,3,569,660,86%,MANAPAKKAM,13.0213° N,80.1832° E,37.5,98%,TRUE
BIN 1,10/14/2021,09:00:00 PM,3,597,660,90%,MANAPAKKAM,13.0213° N,80.1832° E,37,98%,TRUE
BIN 1,10/14/2021,10:00:00 PM,3,625,660,95%,MANAPAKKAM,13.0213° N,80.1832° E,36.5,97%,TRUE
BIN 1,10/14/2021,11:00:00 PM,3,653,660,99%,MANAPAKKAM,13.0213° N,80.1832° E,32,97%,TRUE
BIN 1,10/15/2021,12:00:00 AM,3,11,660,2%,MANAPAKKAM,13.0213° N,80.1832° E,24,97%,FALSE
BIN 1,10/15/2021,01:00:00 AM,3,35,660,5%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,97%,FALSE
BIN 1,10/15/2021,02:00:00 AM,3,59,660,9%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,97%,FALSE
BIN 1,10/15/2021,03:00:00 AM,3,83,660,13%,MANAPAKKAM,13.0213° N,80.1832° E,24.8,97%,FALSE
BIN 1,10/15/2021,04:00:00 AM,3,107,660,16%,MANAPAKKAM,13.0213° N,80.1832° E,25,97%,FALSE
BIN 1,10/15/2021,05:00:00 AM,3,131,660,20%,MANAPAKKAM,13.0213° N,80.1832° E,26.2,97%,FALSE
BIN 1,10/15/2021,06:00:00 AM,3,155,660,23%,MANAPAKKAM,13.0213° N,80.1832° E,27,97%,FALSE
BIN 1,10/15/2021,07:00:00 AM,3,179,660,27%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,97%,FALSE
BIN 1,10/15/2021,08:00:00 AM,3,203,660,31%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,97%,FALSE
BIN 1,10/15/2021,09:00:00 AM,3,227,660,34%,MANAPAKKAM,13.0213° N,80.1832° E,29,97%,FALSE
BIN 1,10/15/2021,10:00:00 AM,3,251,660,38%,MANAPAKKAM,13.0213° N,80.1832° E,32,97%,FALSE
BIN 1,10/15/2021,11:00:00 AM,3,275,660,42%,MANAPAKKAM,13.0213° N,80.1832° E,34,97%,FALSE
BIN 1,10/15/2021,12:00:00 PM,3,299,660,45%,MANAPAKKAM,13.0213° N,80.1832° E,36.8,97%,FALSE
BIN 1,10/15/2021,01:00:00 PM,3,323,660,49%,MANAPAKKAM,13.0213° N,80.1832° E,38.9,97%,FALSE
BIN 1,10/15/2021,02:00:00 PM,3,347,660,53%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,97%,FALSE
BIN 1,10/15/2021,03:00:00 PM,3,371,660,56%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,97%,FALSE
BIN 1,10/15/2021,04:00:00 PM,3,395,660,60%,MANAPAKKAM,13.0213° N,80.1832° E,40.8,97%,FALSE
BIN 1,10/15/2021,05:00:00 PM,3,419,660,63%,MANAPAKKAM,13.0213° N,80.1832° E,42.5,97%,FALSE
BIN 1,10/15/2021,06:00:00 PM,3,443,660,67%,MANAPAKKAM,13.0213° N,80.1832° E,37.3,97%,FALSE
BIN 1,10/15/2021,07:00:00 PM,3,467,660,71%,MANAPAKKAM,13.0213° N,80.1832° E,37.8,97%,FALSE
BIN 1,10/15/2021,08:00:00 PM,3,491,660,74%,MANAPAKKAM,13.0213° N,80.1832° E,37.5,97%,FALSE
BIN 1,10/15/2021,09:00:00 PM,3,515,660,78%,MANAPAKKAM,13.0213° N,80.1832° E,37,97%,FALSE
BIN 1,10/15/2021,10:00:00 PM,3,539,660,82%,MANAPAKKAM,13.0213° N,80.1832° E,36.5,97%,FALSE
BIN 1,10/15/2021,11:00:00 PM,3,563,660,85%,MANAPAKKAM,13.0213° N,80.1832° E,32,97%,TRUE
BIN 1,10/16/2021,12:00:00 AM,3,12,660,2%,MANAPAKKAM,13.0213° N,80.1832° E,24,97%,FALSE
BIN 1,10/16/2021,01:00:00 AM,3,33,660,5%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,97%,FALSE
BIN 1,10/16/2021,02:00:00 AM,3,54,660,8%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,97%,FALSE
BIN 1,10/16/2021,03:00:00 AM,3,75,660,11%,MANAPAKKAM,13.0213° N,80.1832° E,24.8,96%,FALSE
BIN 1,10/16/2021,04:00:00 AM,3,96,660,15%,MANAPAKKAM,13.0213° N,80.1832° E,25,96%,FALSE
BIN 1,10/16/2021,05:00:00 AM,3,117,660,18%,MANAPAKKAM,13.0213° N,80.1832° E,26.2,96%,FALSE
BIN 1,10/16/2021,06:00:00 AM,3,138,660,21%,MANAPAKKAM,13.0213° N,80.1832° E,27,96%,FALSE
BIN 1,10/16/2021,07:00:00 AM,3,159,660,24%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,96%,FALSE
BIN 1,10/16/2021,08:00:00 AM,3,180,660,27%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,96%,FALSE
BIN 1,10/16/2021,09:00:00 AM,3,201,660,30%,MANAPAKKAM,13.0213° N,80.1832° E,29,96%,FALSE
BIN 1,10/16/2021,10:00:00 AM,3,222,660,34%,MANAPAKKAM,13.0213° N,80.1832° E,32,96%,FALSE
BIN 1,10/16/2021,11:00:00 AM,3,243,660,37%,MANAPAKKAM,13.0213° N,80.1832° E,34,96%,FALSE
BIN 1,10/16/2021,12:00:00 PM,3,264,660,40%,MANAPAKKAM,13.0213° N,80.1832° E,36.8,96%,FALSE
BIN 1,10/16/2021,01:00:00 PM,3,285,660,43%,MANAPAKKAM,13.0213° N,80.1832° E,38.9,96%,FALSE
BIN 1,10/16/2021,02:00:00 PM,3,306,660,46%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,96%,FALSE
BIN 1,10/16/2021,03:00:00 PM,3,327,660,50%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,96%,FALSE
BIN 1,10/16/2021,04:00:00 PM,3,348,660,53%,MANAPAKKAM,13.0213° N,80.1832° E,40.8,96%,FALSE
BIN 1,10/16/2021,05:00:00 PM,3,369,660,56%,MANAPAKKAM,13.0213° N,80.1832° E,42.5,96%,FALSE
BIN 1,10/16/2021,06:00:00 PM,3,390,660,59%,MANAPAKKAM,13.0213° N,80.1832° E,37.3,96%,FALSE
BIN 1,10/16/2021,07:00:00 PM,3,411,660,62%,MANAPAKKAM,13.0213° N,80.1832° E,37.8,96%,FALSE
BIN 1,10/16/2021,08:00:00 PM,3,432,660,65%,MANAPAKKAM,13.0213° N,80.1832° E,37.5,96%,FALSE
BIN 1,10/16/2021,09:00:00 PM,3,453,660,69%,MANAPAKKAM,13.0213° N,80.1832° E,37,96%,FALSE
BIN 1,10/16/2021,10:00:00 PM,3,474,660,72%,MANAPAKKAM,13.0213° N,80.1832° E,36.5,96%,FALSE
BIN 1,10/16/2021,11:00:00 PM,3,495,660,75%,MANAPAKKAM,13.0213° N,80.1832° E,32,96%,FALSE
BIN 1,10/17/2021,12:00:00 AM,3,15,660,2%,MANAPAKKAM,13.0213° N,80.1832° E,24,96%,FALSE
BIN 1,10/17/2021,01:00:00 AM,3,38,660,6%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,96%,FALSE
BIN 1,10/17/2021,02:00:00 AM,3,61,660,9%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,96%,FALSE
BIN 1,10/17/2021,03:00:00 AM,3,84,660,13%,MANAPAKKAM,13.0213° N,80.1832° E,24.8,96%,FALSE
BIN 1,10/17/2021,04:00:00 AM,3,107,660,16%,MANAPAKKAM,13.0213° N,80.1832° E,25,96%,FALSE
BIN 1,10/17/2021,05:00:00 AM,3,130,660,20%,MANAPAKKAM,13.0213° N,80.1832° E,26.2,96%,FALSE
BIN 1,10/17/2021,06:00:00 AM,3,153,660,23%,MANAPAKKAM,13.0213° N,80.1832° E,27,96%,FALSE
BIN 1,10/17/2021,07:00:00 AM,3,176,660,27%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,96%,FALSE
BIN 1,10/17/2021,08:00:00 AM,3,199,660,30%,MANAPAKKAM,13.0213° N,80.1832° E,28.3,96%,FALSE
BIN 1,10/17/2021,09:00:00 AM,3,222,660,34%,MANAPAKKAM,13.0213° N,80.1832° E,29,96%,FALSE
BIN 1,10/17/2021,10:00:00 AM,3,245,660,37%,MANAPAKKAM,13.0213° N,80.1832° E,32,95%,FALSE
BIN 1,10/17/2021,11:00:00 AM,3,268,660,41%,MANAPAKKAM,13.0213° N,80.1832° E,34,95%,FALSE
BIN 1,10/17/2021,12:00:00 PM,3,291,660,44%,MANAPAKKAM,13.0213° N,80.1832° E,36.8,95%,FALSE
BIN 1,10/17/2021,01:00:00 PM,3,314,660,48%,MANAPAKKAM,13.0213° N,80.1832° E,38.9,95%,FALSE
BIN 1,10/17/2021,02:00:00 PM,3,337,660,51%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,95%,FALSE
BIN 1,10/17/2021,03:00:00 PM,3,360,660,55%,MANAPAKKAM,13.0213° N,80.1832° E,40.4,95%,FALSE
BIN 1,10/17/2021,04:00:00 PM,3,383,660,58%,MANAPAKKAM,13.0213° N,80.1832° E,40.8,95%,FALSE
BIN 1,10/17/2021,05:00:00 PM,3,406,660,62%,MANAPAKKAM,13.0213° N,80.1832° E,42.5,95%,FALSE
BIN 1,10/17/2021,06:00:00 PM,3,429,660,65%,MANAPAKKAM,13.0213° N,80.1832° E,37.3,95%,FALSE
BIN 1,10/17/2021,07:00:00 PM,3,452,660,68%,MANAPAKKAM,13.0213° N,80.1832° E,37.8,95%,FALSE
BIN 1,10/17/2021,08:00:00 PM,3,475,660,72%,MANAPAKKAM,13.0213° N,80.1832° E,37.5,95%,FALSE
BIN 1,10/17/2021,09:00:00 PM,3,498,660,75%,MANAPAKKAM,13.0213° N,80.1832° E,37,95%,FALSE
BIN 1,10/17/2021,10:00:00 PM,3,521,660,79%,MANAPAKKAM,13.0213° N,80.1832° E,36.5,95%,FALSE
BIN 1,10/17/2021,11:00:00 PM,3,544,660,82%,MANAPAKKAM,13.0213° N,80.1832° E,32,95%,FALSE
BIN 1,10/18/2021,12:00:00 AM,3,16,660,2%,MANAPAKKAM,13.0213° N,80.1832° E,24,95%,FALSE
BIN 1,10/18/2021,01:00:00 AM,3,41,660,6%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,95%,FALSE
BIN 1,10/18/2021,02:00:00 AM,3,66,660,10%,MANAPAKKAM,13.0213° N,80.1832° E,24.6,95%,FALSE
BIN 1,10/18/2021,03:00:00 AM,3,91,660,14%,MANAPAKKAM,13.0213° N,80.1832° E,24.8,95%,FALSE
BIN 1,10/18/2021,04:00:00 AM,3,116,660,18%,MANAPAKKAM,13.0213° N,80.1832° E,25,95%,FALSE
BIN 1,10/18/2021,05:00:00 AM,3,141,660,21%,MANAPAKKAM,13.0213° N,80.1832° E,26.2,95%,FALSE
BIN 1,10/18/2021,06:00:00 AM,3,166,660,25%,MANAPAKKAM,13.0213° N,80.1832° E,27,94%,FALSE
